no,sub,name,sub_name,area,omosa,takasa,sex,bunrui,tokusei_1,tokusei_2,type_1,type_2,text_1,text_2,text_3,spec_hp,spec_kougeki,spec_bougyo,spec_tokukou,spec_tokubou,spec_subayasa,sugata_text_flg,sugata_text,mega_flg,genshi_flg,kyodai_flg,image_l,image_m,image_s,zukan_no
0492,0,シェイミ,ランドフォルム,4,2.1,0.2,0,かんしゃポケモン,71,0,4,0,はなばたけの　なかで　くらしているが　からだを　まるめると　はなのように　みえるため　だれも　きづかないのだ。　（『ポケットモンスター ブリリアントダイヤモンド』より）,たいきの　どくそを　ぶんかいして　あれた　だいちを　いっしゅんのうちに　はなばたけにする　ちからを　もつ。　（『ポケットモンスター シャイニングパール』より）,季節　巡り　厳冬　終わりしこと　喜び　天に　感謝　捧げしとき　このポケモン　現れ　枯れし大地を　花で　満たす。　（『Pok&eacute;mon LEGENDS アルセウス』より）,6,6,6,6,6,6,0,,0,0,0,https://zukan.pokemon.co.jp/zukan-api/up/images/index/1ecb941ae8bcd10e2667559532d21707.jpg,https://zukan.pokemon.co.jp/zukan-api/up/images/index/f6f714b23ccbaa799e6bb55792826d5c.png,https://zukan.pokemon.co.jp/zukan-api/up/images/index/06dc5a7b2f29306290f74c4b7066b360.png,0492
0492,1,シェイミ,スカイフォルム,4,5.2,0.4,0,かんしゃポケモン,130,0,4,10,はなばたけの　なかで　くらしているが　からだを　まるめると　はなのように　みえるため　だれも　きづかないのだ。　（『ポケットモンスター ブリリアントダイヤモンド』より）,たいきの　どくそを　ぶんかいして　あれた　だいちを　いっしゅんのうちに　はなばたけにする　ちからを　もつ。　（『ポケットモンスター シャイニングパール』より）,珍しき花の香　嗅ぎしとき　小さき体　光に包まれ　姿　変貌す。　花の香　試しに　嗅ぐも　我が身に　変化なし。　（『Pok&eacute;mon LEGENDS アルセウス』より）,6,7,5,8,5,8,0,,0,0,0,https://zukan.pokemon.co.jp/zukan-api/up/images/index/974fcf1b831899af3db20d4b58d9054b.jpg,https://zukan.pokemon.co.jp/zukan-api/up/images/index/33324741c8c9d37a5173ccc5bcdafcb8.png,https://zukan.pokemon.co.jp/zukan-api/up/images/index/dcada6cc941decd2c64f4a833ced8c84.png,0492-1
0493,0,アルセウス,,4,320.0,3.2,0,そうぞうポケモン,214,0,1,0,１０００ぼんの　うでで　うちゅうを　つくった　ポケモンとして　しんわに　えがかれている。　（『ポケットモンスター ブリリアントダイヤモンド』より）,うちゅうが　まだ　ない　ころに　さいしょに　うまれた　ポケモンと　しんわの　なかで　かたられている。　（『ポケットモンスター シャイニングパール』より）,天上より　ヒスイの地を　射す　光源。　光明にて　ポケモン　導き　守護す。　ヒスイの神話　万物の創造主と　記す。　（『Pok&eacute;mon LEGENDS アルセウス』より）,8,8,8,8,8,8,1,通常はノーマルタイプだが、持たせるプレートの種類によって、タイプとすがたが変わり、タイプシフトする。,0,0,0,https://zukan.pokemon.co.jp/zukan-api/up/images/index/0da93aa0f2d888d95f904c437d822c48.jpg,https://zukan.pokemon.co.jp/zukan-api/up/images/index/0642b738183a7aa8162612acca055854.png,https://zukan.pokemon.co.jp/zukan-api/up/images/index/c31ab57efdb1cf9c182d19e7b920bfd7.png,0493
0494,0,ビクティニ,,5,4.0,0.4,0,しょうりポケモン,77,0,11,2,しょうりを　もたらす　ポケモン。　ビクティニを　つれた　トレーナーは　どんな　しょうぶにも　かてるという。　（『ポケットモンスター Ｘ』より）,ビクティニが　むげんに　うみだす　エネルギーを　わけあたえてもらうと　ぜんしんに　パワーが　あふれだす。　（『ポケットモンスター Ｙ』より）,,6,6,6,6,6,6,0,,0,0,0,https://zukan.pokemon.co.jp/zukan-api/up/images/index/75daf01b28007f4df63d8e31dc26bca3.jpg,https://zukan.pokemon.co.jp/zukan-api/up/images/index/8d1e8badbe449e666b3d9a78d0f00eb2.png,https://zukan.pokemon.co.jp/zukan-api/up/images/index/682ba617fd3d2ae6dd3400a313d74da5.png,0494
0495,0,ツタージャ,,5,8.1,0.6,1,くさへびポケモン,82,0,4,0,尻尾の　葉っぱで　日差しを　受けて　エネルギーを　作りだすと　動きが　素早くなり　技の　きれも　増す。　（『ポケットモンスター スカーレット』より）,群れることを　好まない　性質。　短い　腕の　代わりに　ツルを　器用に　操り　暮らしている。　（『ポケットモンスター バイオレット』より）,,3,3,4,3,4,4,0,,0,0,0,https://zukan.pokemon.co.jp/zukan-api/up/images/index/e776ec4f7f4d11adfbb5c5aedbd43a1e.jpg,https://zukan.pokemon.co.jp/zukan-api/up/images/index/b9c52a61fc071ad9e00ef6aabe87bee2.png,https://zukan.pokemon.co.jp/zukan-api/up/images/index/41820c66e0e7fce5846d45159f858949.png,0495
0496,0,ジャノビー,,5,16.0,0.8,1,くさへびポケモン,82,0,4,0,低い　姿勢で　草の中を　縫うように　走り抜け　つるのムチで　容赦なく　叩きのめす。　（『ポケットモンスター スカーレット』より）,高すぎる　プライドが　玉にきず。　ほかの　ポケモンと　連携できる　ようになるまで　時間が　かかる。　（『ポケットモンスター バイオレット』より）,,4,4,5,4,5,5,0,,0,0,0,https://zukan.pokemon.co.jp/zukan-api/up/images/index/91ebff936af0980a1a5f48853e004969.jpg,https://zukan.pokemon.co.jp/zukan-api/up/images/index/2a88f939911e74daa3d653f180ec584f.png,https://zukan.pokemon.co.jp/zukan-api/up/images/index/880af7f94376c0dc5685b6dfd236caff.png,0496
0497,0,ジャローダ,,5,63.0,3.3,1,ロイヤルポケモン,82,0,4,0,太陽の　光から　生成した　エネルギーを　長い　体の中で　数十倍に　増幅させる。　（『ポケットモンスター スカーレット』より）,相手を　すくませる　眼光と　威風堂々たる　その　姿から　森の君主　と　呼ばれている。　（『ポケットモンスター バイオレット』より）,,5,5,6,5,6,7,0,,0,0,0,https://zukan.pokemon.co.jp/zukan-api/up/images/index/22f9f3ca8c16342dbd31e71704b262cc.jpg,https://zukan.pokemon.co.jp/zukan-api/up/images/index/a6f327beac3a8ad5ea80105558284fae.png,https://zukan.pokemon.co.jp/zukan-api/up/images/index/dfe2cceb943ae3bb80620bb842039e8c.png,0497
0498,0,ポカブ,,5,9.9,0.5,1,ひぶたポケモン,227,0,2,0,見かけによらず　身軽な　動きで　敵を　翻弄。　左右の　鼻の　穴から　火の玉を　連射する。　（『ポケットモンスター スカーレット』より）,食いしん坊の　大食漢。　よく利く　鼻で　エサを　見つけだし　こんがり　焼きあげてから　いただく。　（『ポケットモンスター バイオレット』より）,,4,4,3,3,3,3,0,,0,0,0,https://zukan.pokemon.co.jp/zukan-api/up/images/index/dbf41ebe85913292c73cf9288edd0e84.jpg,https://zukan.pokemon.co.jp/zukan-api/up/images/index/4ae5e428c6eb46dde424386c90c46c45.png,https://zukan.pokemon.co.jp/zukan-api/up/images/index/9770a2209092c4a3742b0b71f20405f1.png,0498
0499,0,チャオブー,,5,55.5,1.0,1,ひぶたポケモン,227,0,2,7,戦いになると　ヒートアップ。　体温が　急上昇して　灼熱の　火の玉に　なるのだ。　（『ポケットモンスター スカーレット』より）,仲間を　助けるためなら　どんな　強敵にも　立ち向かう　強さを　持つが　空腹には　勝てない。　（『ポケットモンスター バイオレット』より）,,6,6,4,5,4,4,0,,0,0,0,https://zukan.pokemon.co.jp/zukan-api/up/images/index/20089203bb74932cf9da6faab4b2818e.jpg,https://zukan.pokemon.co.jp/zukan-api/up/images/index/8d43812299a21724d7c45a6f8bdd73ee.png,https://zukan.pokemon.co.jp/zukan-api/up/images/index/48fac4af10e831aac3424b1aca1252ba.png,0499
0500,0,エンブオー,,5,150.0,1.6,1,おおひぶたポケモン,227,0,2,7,胸の奥で　燃えさかる　炎が　あごから　勢いよく　噴き出して　炎の髭に　なっているのだ。　（『ポケットモンスター スカーレット』より）,ピンチになるほど　楽しくなるらしく　首まわりの　炎は　燃え盛り　パワーと　スピードが　アップする。　（『ポケットモンスター バイオレット』より）,,7,8,4,6,4,4,0,,0,0,0,https://zukan.pokemon.co.jp/zukan-api/up/images/index/90817601990dc2c7376bfabed5fb0626.jpg,https://zukan.pokemon.co.jp/zukan-api/up/images/index/60f4b77d77f6e6ccbc3f0c7f506e6c06.png,https://zukan.pokemon.co.jp/zukan-api/up/images/index/aa12002ffb68a6a7c5923e20ba51f51f.png,0500
0501,0,ミジュマル,,5,5.9,0.5,1,ラッコポケモン,58,0,3,0,お腹の　ホタチを　小刀のように　使って　敵の　技を　受けてから　素早く　切り返し　反撃する。　（『ポケットモンスター スカーレット』より）,人が　砥石を　使う　姿を　真似して　ホタチを　河原の　石で　手入れするようになったと　言われる。　（『ポケットモンスター バイオレット』より）,イッシュの地に　棲みし　ポケモン。　腹の貝を　得物に　敵を　斬る。　ゆえに　貝の名　帆太刀と　命名す。　（『Pok&eacute;mon LEGENDS アルセウス』より）,4,4,3,4,3,3,0,,0,0,0,https://zukan.pokemon.co.jp/zukan-api/up/images/index/b196814e6d0825a639d41ecb667663d5.jpg,https://zukan.pokemon.co.jp/zukan-api/up/images/index/5c813f04469bd883e06845a4818d28fa.png,https://zukan.pokemon.co.jp/zukan-api/up/images/index/15979d0035adc46868a32749514e2d3a.png,0501
0502,0,フタチマル,,5,24.5,0.8,1,しゅぎょうポケモン,58,0,3,0,流れる　水の如く　２枚の　ホタチを　扱う　動きを　人は　剣術の　手本にしたという。　（『ポケットモンスター スカーレット』より）,勤勉で　ストイックな　性質。　地道な　反復練習により　ホタチ捌きを　自分のものにする。　（『ポケットモンスター バイオレット』より）,日々の　鍛錬の　賜物か　帆太刀　２枚の　貝さばき　たるや　剣豪も　裸足の　腕前なり。　（『Pok&eacute;mon LEGENDS アルセウス』より）,5,5,4,5,4,4,0,,0,0,0,https://zukan.pokemon.co.jp/zukan-api/up/images/index/65e77f704d1969a91120e675913fb7d8.jpg,https://zukan.pokemon.co.jp/zukan-api/up/images/index/1752e34f051cc6186897cd95b88145c0.png,https://zukan.pokemon.co.jp/zukan-api/up/images/index/443b99e0a5a40f5885ca1624add3f40a.png,0502
0503,0,ダイケンキ,,5,94.6,1.5,1,かんろくポケモン,58,0,3,0,居合抜きの　手練れ。　前脚の　鎧に　仕込まれた　大太刀の　一振りで　勝負を　決める。　（『ポケットモンスター スカーレット』より）,群れを　統率して　決まりを　守らない　ものは　容赦なく　叩きのめす　厳格な　性質。　（『ポケットモンスター バイオレット』より）,,6,6,5,7,5,5,0,,0,0,0,https://zukan.pokemon.co.jp/zukan-api/up/images/index/8d981efadf8e0c64756f105652928894.jpg,https://zukan.pokemon.co.jp/zukan-api/up/images/index/0a69ea124c27cd16cc6232580eb8d6e2.png,https://zukan.pokemon.co.jp/zukan-api/up/images/index/d39a1b8f3329578a41570a9bc79228d2.png,0503
0503,1,ダイケンキ,ヒスイのすがた,9,58.2,1.5,1,かんろくポケモン,58,0,3,16,非情なる　気質と　太刀筋を　有す。　怒涛の　連撃は　千重波の　如し。　ヒスイにて　進化せし　稀有なる姿。　（『Pok&eacute;mon LEGENDS アルセウス』より）,,,6,7,5,6,4,5,0,,0,0,0,https://zukan.pokemon.co.jp/zukan-api/up/images/index/312fdd7d637f0e5f712bf9b0b00253c7.jpg,https://zukan.pokemon.co.jp/zukan-api/up/images/index/d9ae8cd013f858449915e8a74264ff77.png,https://zukan.pokemon.co.jp/zukan-api/up/images/index/ad473566c052e9ef3d94f56c7c9926f3.png,0503-1
0504,0,ミネズミ,,5,11.6,0.5,1,みはりポケモン,139,98,1,0,ほほの　ふくろに　エサを　ためこみ　なんにちも　みはりを　つづける。　しっぽで　なかまに　あいずする。　（『ポケットモンスター Ｘ』より）,けいかいしんが　つよく　かならず　いっぴきは　みはりを　しているのだが　うしろからの　てきには　きづかない。　（『ポケットモンスター Ｙ』より）,,3,4,3,3,3,3,0,,0,0,0,https://zukan.pokemon.co.jp/zukan-api/up/images/index/08425c868b96c0de45cbc837d1543e92.jpg,https://zukan.pokemon.co.jp/zukan-api/up/images/index/04a23df232958ebe3294febbf587aefb.png,https://zukan.pokemon.co.jp/zukan-api/up/images/index/f19eeb97e81e13515b40a199f0ba6666.png,0504
0505,0,ミルホッグ,,5,27.0,1.1,1,けいかいポケモン,154,98,1,0,たいないの　はっこうぶっしつで　めだまや　からだを　ひからせ　おそってきた　てきを　ひるませる。　（『ポケットモンスター Ｘ』より）,ほっぺの　ふくろに　ためた　きのみの　タネを　とばして　こうげき。　てきを　はっけんすると　しっぽを　たてる。　（『ポケットモンスター Ｙ』より）,,4,5,5,4,5,5,0,,0,0,0,https://zukan.pokemon.co.jp/zukan-api/up/images/index/fd719abb03f61f5e2e1e052dded01cb3.jpg,https://zukan.pokemon.co.jp/zukan-api/up/images/index/da48e516b9c6f0afc7b233fca6fa1dd2.png,https://zukan.pokemon.co.jp/zukan-api/up/images/index/4d3d68fe44c9d508f75fae21ed0c65f6.png,0505
0506,0,ヨーテリー,,5,4.1,0.4,1,こいぬポケモン,231,228,1,0,ゆうかん　かつ　しんちょう。　かおを　おおう　やわらかい　けで　まわりの　じょうほうを　キャッチ。　（『ポケットモンスター ソード』より）,なみの　こども　よりも　ずっと　りこう。　うけた　あいじょうも　された　しうちも　わすれないのだ。　（『ポケットモンスター シールド』より）,,3,4,3,2,3,4,0,,0,0,0,https://zukan.pokemon.co.jp/zukan-api/up/images/index/c449b6ce9c08c9da8d5ac5a2ea9216c0.jpg,https://zukan.pokemon.co.jp/zukan-api/up/images/index/0f97d9fd788fb5d13d62885ab18f6731.png,https://zukan.pokemon.co.jp/zukan-api/up/images/index/295f6f830f3090b68be46c0baa1e0d76.png,0506
0507,0,ハーデリア,,5,14.7,0.9,1,ちゅうけんポケモン,13,93,1,0,とても　かしこく　よく　なつく。　はじめて　ひとのパートナーに　なった　ポケモンと　いう　せつも　あるのだ。　（『ポケットモンスター ソード』より）,からだを　おおう　くろい　けは　ぶあつく　だんりょくが　ある。　するどい　キバも　はじきかえすぞ。　（『ポケットモンスター シールド』より）,,4,5,4,3,4,4,0,,0,0,0,https://zukan.pokemon.co.jp/zukan-api/up/images/index/f480595b583d8c587d3598d4cd099287.jpg,https://zukan.pokemon.co.jp/zukan-api/up/images/index/f6e89c41a80553af8fb12578c1046ae2.png,https://zukan.pokemon.co.jp/zukan-api/up/images/index/9056bdb7f8f2c5e00afaf1efc601b999.png,0507
